userId,achievementId,rep,totalCorrectGroupPredictions
32133397,18022,100,17
32133397,18023,700,17
32133397,18024,900,17
34682867,18022,100,2
31365080,18022,100,6
52268065,18022,100,7
73330108,18022,100,3
66887493,18022,100,1
16328182,18022,100,1
74373343,18022,100,1
14304232,18022,100,23
14304232,18023,700,23
14304232,18024,900,23
42625884,18022,100,22
42625884,18023,700,22
42625884,18024,900,22
20234637,18022,100,19
20234637,18023,700,19
20234637,18024,900,19
57340593,18022,100,10
57340593,18023,700,10
4172886,18022,100,10
4172886,18023,700,10
20569193,18022,100,3
35891391,18022,100,24
35891391,18023,700,24
35891391,18024,900,24
34292501,18022,100,2
38379532,18022,100,1
37525992,18022,100,14
37525992,18023,700,14
32477497,18022,100,6
25874702,18022,100,1
23289061,18022,100,8
23289061,18023,700,8
38522772,18022,100,2
11674665,18022,100,21
11674665,18023,700,21
11674665,18024,900,21
76079520,18022,100,11
76079520,18023,700,11
23801364,18022,100,9
23801364,18023,700,9
39001568,18022,100,17
39001568,18023,700,17
39001568,18024,900,17
33632761,18022,100,8
33632761,18023,700,8
76602347,18022,100,3
21310731,18022,100,2
6778579,18022,100,5
73760006,18022,100,18
73760006,18023,700,18
73760006,18024,900,18
33895557,18022,100,24
33895557,18023,700,24
33895557,18024,900,24
24067729,18022,100,14
24067729,18023,700,14
35137432,18022,100,4
68894437,18022,100,8
68894437,18023,700,8
27689383,18022,100,2
17279408,18022,100,5
76103102,18022,100,16
76103102,18023,700,16
76103102,18024,900,16
34960308,18022,100,4
26773418,18022,100,2
12767956,18022,100,22
12767956,18023,700,22
12767956,18024,900,22
67194093,18022,100,1
76520480,18022,100,3
42227877,18022,100,22
42227877,18023,700,22
42227877,18024,900,22
74662668,18022,100,3
13400926,18022,100,21
13400926,18023,700,21
13400926,18024,900,21
32122343,18022,100,2
29410593,18022,100,15
29410593,18023,700,15
38992151,18022,100,21
38992151,18023,700,21
38992151,18024,900,21
53041885,18022,100,5
38103252,18022,100,1
32002385,18022,100,15
32002385,18023,700,15
4337777,18022,100,12
4337777,18023,700,12
76760668,18022,100,1
16639584,18022,100,17
16639584,18023,700,17
16639584,18024,900,17
34374356,18022,100,1
35648269,18022,100,6
22253018,18022,100,1
48164593,18022,100,4
5566,18022,100,4
23154700,18022,100,21
23154700,18023,700,21
23154700,18024,900,21
37648048,18022,100,3
19113933,18022,100,24
19113933,18023,700,24
19113933,18024,900,24
28085661,18022,100,19
28085661,18023,700,19
28085661,18024,900,19
35839203,18022,100,26
35839203,18023,700,26
35839203,18024,900,26
63000069,18022,100,19
63000069,18023,700,19
63000069,18024,900,19
38490997,18022,100,6
31292615,18022,100,6
30996872,18022,100,21
30996872,18023,700,21
30996872,18024,900,21
5674652,18022,100,10
5674652,18023,700,10
76900662,18022,100,4
76889913,18022,100,3
19272803,18022,100,25
19272803,18023,700,25
19272803,18024,900,25
18777883,18022,100,16
18777883,18023,700,16
18777883,18024,900,16
23821481,18022,100,2
18684908,18022,100,9
18684908,18023,700,9
54125009,18022,100,24
54125009,18023,700,24
54125009,18024,900,24
36666333,18022,100,19
36666333,18023,700,19
36666333,18024,900,19
37789248,18022,100,9
37789248,18023,700,9
32284695,18022,100,1
38335790,18022,100,4
38040467,18022,100,2
63666653,18022,100,19
63666653,18023,700,19
63666653,18024,900,19
53783545,18022,100,1
34609195,18022,100,5
38383913,18022,100,5
38370127,18022,100,3
33922249,18022,100,2
33674036,18022,100,2
13669315,18022,100,1
39929029,18022,100,22
39929029,18023,700,22
39929029,18024,900,22
13028299,18022,100,9
13028299,18023,700,9
18208367,18022,100,28
18208367,18023,700,28
18208367,18024,900,28
76928603,18022,100,2
31841666,18022,100,4
76893287,18022,100,4
23245194,18022,100,3
83865,18022,100,21
83865,18023,700,21
83865,18024,900,21
31943063,18022,100,14
31943063,18023,700,14
154,18022,100,3
41916420,18022,100,11
41916420,18023,700,11
60644013,18022,100,17
60644013,18023,700,17
60644013,18024,900,17
24103542,18022,100,25
24103542,18023,700,25
24103542,18024,900,25
21607244,18022,100,11
21607244,18023,700,11
76803868,18022,100,1
27145061,18022,100,17
27145061,18023,700,17
27145061,18024,900,17
73305486,18022,100,2
39060775,18022,100,2
11491758,18022,100,21
11491758,18023,700,21
11491758,18024,900,21
65218333,18022,100,1
75026647,18022,100,1
16330324,18022,100,17
16330324,18023,700,17
16330324,18024,900,17
28305684,18022,100,1
30039668,18022,100,3
42352777,18022,100,15
42352777,18023,700,15
32466021,18022,100,18
32466021,18023,700,18
32466021,18024,900,18
13535077,18022,100,18
13535077,18023,700,18
13535077,18024,900,18
27362401,18022,100,2
76512393,18022,100,2
74415502,18022,100,15
74415502,18023,700,15
43597829,18022,100,1
26613877,18022,100,15
26613877,18023,700,15
76771320,18022,100,3
19460652,18022,100,15
19460652,18023,700,15
37767332,18022,100,3
10544321,18022,100,3
35187703,18022,100,1
53652925,18022,100,7
12934821,18022,100,2
21411987,18022,100,6
20811616,18022,100,23
20811616,18023,700,23
20811616,18024,900,23
60018001,18022,100,3
70284105,18022,100,3
39027898,18022,100,14
39027898,18023,700,14
76921304,18022,100,1
32190283,18022,100,2
67873465,18022,100,24
67873465,18023,700,24
67873465,18024,900,24
47602205,18022,100,18
47602205,18023,700,18
47602205,18024,900,18
20800710,18022,100,27
20800710,18023,700,27
20800710,18024,900,27
33895260,18022,100,2
70533577,18022,100,22
70533577,18023,700,22
70533577,18024,900,22
58173645,18022,100,1
11572858,18022,100,14
11572858,18023,700,14
24504160,18022,100,3
74608682,18022,100,1
30177877,18022,100,14
30177877,18023,700,14
33742481,18022,100,3
74659772,18022,100,1
22479665,18022,100,2
3670356,18022,100,1
20300523,18022,100,6
40476683,18022,100,8
40476683,18023,700,8
41000511,18022,100,9
41000511,18023,700,9
42226666,18022,100,1
56666545,18022,100,21
56666545,18023,700,21
56666545,18024,900,21
52910665,18022,100,3
36923670,18022,100,21
36923670,18023,700,21
36923670,18024,900,21
71594441,18022,100,1
40258220,18022,100,3
31450763,18022,100,2
61917381,18022,100,1
46786131,18022,100,1
76167032,18022,100,1
21366365,18022,100,14
21366365,18023,700,14
43494106,18022,100,3
65444725,18022,100,19
65444725,18023,700,19
65444725,18024,900,19
67615237,18022,100,6
36674540,18022,100,9
36674540,18023,700,9
57804369,18022,100,19
57804369,18023,700,19
57804369,18024,900,19
19549183,18022,100,8
19549183,18023,700,8
33495690,18022,100,9
33495690,18023,700,9
76852901,18022,100,1
3617,18022,100,18
3617,18023,700,18
3617,18024,900,18
27932718,18022,100,10
27932718,18023,700,10
3666438,18022,100,7
26746098,18022,100,20
26746098,18023,700,20
26746098,18024,900,20
76167260,18022,100,2
74785287,18022,100,7
22314495,18022,100,1
41187161,18022,100,1
26075812,18022,100,23
26075812,18023,700,23
26075812,18024,900,23
27610969,18022,100,1
75010444,18022,100,14
75010444,18023,700,14
30905011,18022,100,2
41525140,18022,100,5
40791032,18022,100,18
40791032,18023,700,18
40791032,18024,900,18
70113353,18022,100,24
70113353,18023,700,24
70113353,18024,900,24
38431585,18022,100,15
38431585,18023,700,15
73843047,18022,100,1
36931663,18022,100,18
36931663,18023,700,18
36931663,18024,900,18
32782441,18022,100,4
22345812,18022,100,8
22345812,18023,700,8
32521004,18022,100,22
32521004,18023,700,22
32521004,18024,900,22
42530331,18022,100,6
19220517,18022,100,10
19220517,18023,700,10
35052645,18022,100,1
18202241,18022,100,12
18202241,18023,700,12
33972304,18022,100,1
35456784,18022,100,5
42686547,18022,100,1
41525064,18022,100,4
25116526,18022,100,2
53784765,18022,100,2
36930511,18022,100,18
36930511,18023,700,18
36930511,18024,900,18
5008987,18022,100,3
39068947,18022,100,2
23104971,18022,100,7
76463583,18022,100,1
26555860,18022,100,21
26555860,18023,700,21
26555860,18024,900,21
31706484,18022,100,25
31706484,18023,700,25
31706484,18024,900,25
19111111,18022,100,3
33685745,18022,100,3
38334155,18022,100,4
76794941,18022,100,6
40458220,18022,100,8
40458220,18023,700,8
76872112,18022,100,8
76872112,18023,700,8
71392081,18022,100,3
72363465,18022,100,26
72363465,18023,700,26
72363465,18024,900,26
74736115,18022,100,15
74736115,18023,700,15
11557357,18022,100,18
11557357,18023,700,18
11557357,18024,900,18
33603600,18022,100,2
67844289,18022,100,1
31863745,18022,100,3
63395693,18022,100,1
12448231,18022,100,20
12448231,18023,700,20
12448231,18024,900,20
10604156,18022,100,11
10604156,18023,700,11
61056109,18022,100,2
26666330,18022,100,1
24986781,18022,100,2
36180382,18022,100,1
75241922,18022,100,2
42215555,18022,100,11
42215555,18023,700,11
11110907,18022,100,12
11110907,18023,700,12
27727827,18022,100,7
10730584,18022,100,23
10730584,18023,700,23
10730584,18024,900,23
49330249,18022,100,5
32055278,18022,100,21
32055278,18023,700,21
32055278,18024,900,21
21812031,18022,100,3
33669933,18022,100,25
33669933,18023,700,25
33669933,18024,900,25
42827839,18022,100,7
74365883,18022,100,4
6504887,18022,100,11
6504887,18023,700,11
68703337,18022,100,22
68703337,18023,700,22
68703337,18024,900,22
74959311,18022,100,5
31117494,18022,100,9
31117494,18023,700,9
20594802,18022,100,2
38705054,18022,100,1
76016346,18022,100,1
38118783,18022,100,4
31969260,18022,100,20
31969260,18023,700,20
31969260,18024,900,20
30449624,18022,100,25
30449624,18023,700,25
30449624,18024,900,25
16340336,18022,100,2
10125810,18022,100,14
10125810,18023,700,14
42467203,18022,100,9
42467203,18023,700,9
37338655,18022,100,6
23265990,18022,100,20
23265990,18023,700,20
23265990,18024,900,20
64177281,18022,100,14
64177281,18023,700,14
75690908,18022,100,1
18115099,18022,100,1
34300214,18022,100,2
30163589,18022,100,1
38766951,18022,100,2
76565447,18022,100,5
33278586,18022,100,21
33278586,18023,700,21
33278586,18024,900,21
75912316,18022,100,2
33545901,18022,100,3
42530291,18022,100,5
16473432,18022,100,23
16473432,18023,700,23
16473432,18024,900,23
18514987,18022,100,18
18514987,18023,700,18
18514987,18024,900,18
5736829,18022,100,24
5736829,18023,700,24
5736829,18024,900,24
35762935,18022,100,1
74049961,18022,100,21
74049961,18023,700,21
74049961,18024,900,21
58816629,18022,100,16
58816629,18023,700,16
58816629,18024,900,16
76468554,18022,100,3
43093028,18022,100,12
43093028,18023,700,12
74138801,18022,100,20
74138801,18023,700,20
74138801,18024,900,20
9800594,18022,100,20
9800594,18023,700,20
9800594,18024,900,20
32819743,18022,100,1
46953425,18022,100,17
46953425,18023,700,17
46953425,18024,900,17
76071568,18022,100,3
39772559,18022,100,25
39772559,18023,700,25
39772559,18024,900,25
38120889,18022,100,2
33798529,18022,100,1
18032868,18022,100,3
37850316,18022,100,2
21264144,18022,100,13
21264144,18023,700,13
31862843,18022,100,2
38036365,18022,100,12
38036365,18023,700,12
76266711,18022,100,17
76266711,18023,700,17
76266711,18024,900,17
14236696,18022,100,2
36903931,18022,100,19
36903931,18023,700,19
36903931,18024,900,19
33495666,18022,100,5
35693913,18022,100,3
32030756,18022,100,1
37038358,18022,100,2
7451901,18022,100,4
76179588,18022,100,2
37008824,18022,100,21
37008824,18023,700,21
37008824,18024,900,21
76006159,18022,100,1
76362048,18022,100,1
41870162,18022,100,1
27667516,18022,100,3
22845674,18022,100,9
22845674,18023,700,9
19225145,18022,100,1
11913629,18022,100,21
11913629,18023,700,21
11913629,18024,900,21
43436976,18022,100,5
39525825,18022,100,2
28762811,18022,100,18
28762811,18023,700,18
28762811,18024,900,18
33633494,18022,100,12
33633494,18023,700,12
66522225,18022,100,2
22033553,18022,100,18
22033553,18023,700,18
22033553,18024,900,18
27938507,18022,100,20
27938507,18023,700,20
27938507,18024,900,20
40258294,18022,100,16
40258294,18023,700,16
40258294,18024,900,16
24354316,18022,100,16
24354316,18023,700,16
24354316,18024,900,16
73088188,18022,100,1
38177428,18022,100,4
23713920,18022,100,1
19597291,18022,100,3
9996069,18022,100,1
10873908,18022,100,6
37614807,18022,100,3
361,18022,100,22
361,18023,700,22
361,18024,900,22
21790460,18022,100,7
36623479,18022,100,1
43182794,18022,100,10
43182794,18023,700,10
21580462,18022,100,3
75841895,18022,100,17
75841895,18023,700,17
75841895,18024,900,17
46560007,18022,100,2
4437377,18022,100,5
32513512,18022,100,22
32513512,18023,700,22
32513512,18024,900,22
44082127,18022,100,11
44082127,18023,700,11
25280352,18022,100,21
25280352,18023,700,21
25280352,18024,900,21
20912515,18022,100,22
20912515,18023,700,22
20912515,18024,900,22
74622226,18022,100,15
74622226,18023,700,15
17341544,18022,100,4
34191210,18022,100,29
34191210,18023,700,29
34191210,18024,900,29
76636591,18022,100,6
31794141,18022,100,7
25660461,18022,100,7
33399734,18022,100,12
33399734,18023,700,12
37073045,18022,100,2
678,18022,100,3
76899751,18022,100,1
40073707,18022,100,2
75722255,18022,100,5
33399055,18022,100,7
6693489,18022,100,2
36811671,18022,100,3
16920206,18022,100,19
16920206,18023,700,19
16920206,18024,900,19
25665090,18022,100,12
25665090,18023,700,12
62233401,18022,100,7
24711554,18022,100,1
38327219,18022,100,8
38327219,18023,700,8
33587408,18022,100,7
39848238,18022,100,1
52921457,18022,100,1
4911191,18022,100,6
28186834,18022,100,1
32428726,18022,100,1
41997250,18022,100,10
41997250,18023,700,10
37240853,18022,100,2
75787701,18022,100,2
37064059,18022,100,4
